Samples,IL22_IFNL.12h.Rep.1,IL22_IFNL.12h.Rep.2,IL22_IFNL.12h.Rep.3,IL22_IFNL.24h.Rep.1,IL22_IFNL.24h.Rep.2,IL22_IFNL.24h.Rep.3,IL22_IFNL.3h.Rep.1,IL22_IFNL.3h.Rep.2,IL22_IFNL.3h.Rep.3,IL22_IFNL.6h.Rep.1,IL22_IFNL.6h.Rep.2,IL22_IFNL.6h.Rep.3,IFNL.12h.Rep.1,IFNL.12h.Rep.2,IFNL.12h.Rep.3,IFNL.24h.Rep.1,IFNL.24h.Rep.2,IFNL.24h.Rep.3,IFNL.3h.Rep.1,IFNL.3h.Rep.2,IFNL.3h.Rep.3,IFNL.6h.Rep.1,IFNL.6h.Rep.2,IFNL.6h.Rep.3,IL22.12h.Rep.1,IL22.12h.Rep.2,IL22.12h.Rep.3,IL22.24h.Rep.1,IL22.24h.Rep.2,IL22.24h.Rep.3,IL22.3h.Rep.1,IL22.3h.Rep.2,IL22.3h.Rep.3,IL22.6h.Rep.1,IL22.6h.Rep.2,IL22.6h.Rep.3,Mock.12h.Rep.1,Mock.12h.Rep.2,Mock.12h.Rep.3,Mock.24h.Rep.1,Mock.24h.Rep.2,Mock.24h.Rep.3,Mock.3h.Rep.1,Mock.3h.Rep.2,Mock.3h.Rep.3,Mock.6h.Rep.1,Mock.6h.Rep.2,Mock.6h.Rep.3
FOXM1,-0.0338831829964487,0.703800398705664,0.695742272365782,1.53714975136334,2.0824227416368,0.250189897060704,-2.83761266946336,-1.68751983220237,-1.05983739720867,-0.965364361735635,-0.437047849524093,-1.22943021120989,0.796570551120563,2.03917745872157,0.784287007605494,1.80725898801145,2.30743336783602,0.862668023618927,-1.39397707547005,-0.743948343173923,-1.74696861249649,0.88155890210538,-0.149605041903739,0.428938487759115,0.0983557392227209,-0.496432277115136,0.552096455471172,2.39857655987045,1.75357256813594,0.0697619612015722,-1.52395350211739,-2.01168722175237,-1.72218279200754,-1.41402478793164,-2.15513602844985,-2.23340831745149,1.85819117892614,0.757292428179147,0.259633945344564,1.60336886722422,1.68884747035673,1.9514113768009,-1.90344824407266,-1.44099321627526,-2.13714794573128,0.204172196877195,0.197898144794129,-0.283928423382908
FOXO1,-2.9119398758954,-2.37106223377205,-2.1320156041687,-0.0969666370408357,0.157880345104689,1.61003352017314,1.9109389695579,0.978738552307604,2.05417446468216,1.68693808029575,1.35032599989555,1.36502464805537,-1.6198011913051,-1.35979507279238,-2.21044811708517,-0.194248532798067,0.450332937815598,1.52578161198978,0.846729347630832,1.03713370768341,0.296441420497981,0.0777582010377842,0.604125281725571,0.270156758655833,-1.88627098564385,-3.25344311249899,-1.69309782064204,-1.29008124011102,0.309626970902625,-1.96719115448559,2.01091743313917,0.993991950526561,1.95033483452017,-0.30077971739057,0.224575658773852,-0.419648371750824,-1.74293151127577,-2.02928783313245,-1.20299329636691,-0.0682215182619091,0.30438402828955,1.09311097656734,0.55268024712811,-0.0814462257211963,0.633192008653781,0.109165382507116,-0.664219567738977,0.0651656977755179
FOXO3,-0.567600912721308,0.246860936867967,-0.0146855438206445,-0.63238099139467,0.130919601917918,2.1418581097893,3.29808046028334,2.53026754675238,3.11626781836814,1.66944446907753,2.68272416734088,2.46236388575185,-2.70601465087196,-2.28603744738461,-1.4806818744471,-0.838316654213049,-0.709451515452748,1.06828937107008,2.22121321244298,0.94415725732489,1.1042379012963,0.589393657729507,0.293578684535449,0.156717597758859,-2.87159688681909,-3.86505347297902,-1.84186650539907,-1.9389338579295,0.686535733531373,-2.42470196923522,2.65049576170394,1.74968954074971,2.20835683867615,0.535142767210118,1.98851670781801,1.077852059085,-2.97442401358884,-2.91656304673836,-1.89421347116914,-1.55010692814874,-2.48904916700662,-1.08485466695492,0.356488454700734,-0.547035085017106,-0.179790002590593,-0.910986864764499,-0.628415720813,-0.492140199630514
FOXP1,-1.58496457073192,-1.50066622539636,-0.0677042748469767,-4.21374114760399,0.399585921630987,-3.18991313931534,1.18724248301515,-2.06064968543885,1.4927922091002,0.0652312441244108,1.6174967975197,1.18150358369702,-1.44758119427772,-1.49153687773701,0.928857723672065,4.6676611397417,0.53365333877556,-2.73585182682831,2.31774002776845,-2.24522342087775,0.30710551586548,-4.09047578113709,2.07132278057561,-1.64333807876524,-0.0311565122870452,-1.4345881317903,-1.1037304787343,-0.845918843146612,-0.526413855644855,8.92244960997514,3.78885267999614,-1.81186975066475,4.31408993867703,2.61146912750915,2.64385565965437,-6.45168655248362,-0.31486858291891,-3.38561012089607,-3.15051905984305,-4.04873144064205,0.395049127558907,-0.604748165916359,1.85350425499763,0.683413389942884,0.205875885275996,-2.19207653663608,-1.17354883121377,-1.24974159784809
FOXP2,1.26173898429647,0.582963007764015,1.82101616924643,-0.270335893774885,0.377172407502102,-2.31973992147701,0.953603644723028,-1.2291680709345,0.466189584158787,0.259187696006132,1.2694024246193,0.0271612155944505,-0.473301879331196,0.729638438436083,0.722852888142037,0.234403269761993,0.351843734856882,-2.53769568592753,0.764442913171644,-1.38603073925222,-0.231262846163252,-2.04377141441146,-0.325864502578664,-1.3812732774344,0.755452106908356,1.09524238738774,0.927020864364424,1.14169723345836,-0.520070882327067,2.78302953424674,0.838760913295183,-0.672030946562337,1.17415879634328,1.19244476128524,1.7916215528662,-0.459803311002939,-0.392279255119107,-0.286835383072419,-1.48585107648146,-1.26547276890919,0.299739118579717,-1.00623431814979,0.461242243263444,-1.24336502471812,-0.531464906030009,-1.50962350731371,-0.972537608507011,-0.590893493219448
GABPA,0.865375938886277,1.53299513408015,0.51366992831225,0.659540213844589,-1.10039448519453,-0.334117197017756,0.991993436302627,1.30928725188545,0.118396300049306,0.740666528391979,-0.0342044158875245,0.191198011919568,0.152281337501138,0.956675877554745,0.389234593515268,-3.44867708737416,-1.79860827979006,-0.0807655337222137,-0.146459909003718,3.04964170503554,1.79243807293548,3.27527729840416,1.09494373942234,2.11576326185365,-0.332046863594355,1.06443387741935,1.78259654200546,-0.470244587331323,-1.70123192697624,-4.14680134986726,-1.24788169683869,1.08902014282597,-2.33608448416991,-0.562067597472577,-1.58496833036982,2.09740751128766,0.116202008498302,1.15367066779499,1.39502308632114,-0.68226227851253,-1.61507171379826,-1.25342642468346,0.491552047350596,0.959485924251616,1.16609116579968,1.46915107808795,1.46616498841922,1.39776854242246
GATA2,-1.14045572477088,-0.263905434578777,-0.964188136611295,0.719653663614292,0.391540576097088,1.5810870126238,-0.361175762249471,0.171498597846018,-0.358707122795251,0.70312144824995,1.29961596582439,1.26082551970438,-0.753578881026155,-1.26877292908761,-1.13513365340419,-0.0620775377931674,-0.348055309318492,1.16585604048165,-1.64989021205225,0.180641317712773,-1.15956636496635,1.20363496170835,0.126075689220382,-0.13240325353958,-1.88853994692523,0.224111352770809,-1.36490462410319,-0.187467424943764,0.6572992819963,0.631067061880588,-0.527761558149969,0.260900153405025,0.160629142323175,-0.606635841946216,0.317226118795212,0.352395015135992,0.384067389190937,-0.492518804470626,-1.89562790653336,0.573269562573694,-0.955584602675096,0.670266812300358,-0.927975804424768,0.468184719030762,-0.430834097909934,0.340992965944525,0.67273950017601,-0.0901880458048463
GATA3,-0.821238747282125,-1.32365225937305,-0.233657915125835,-0.737024308974493,-1.62083906192201,0.444073509477224,0.0306078995727602,-0.858949714806902,0.270465331428382,2.86869587002259,2.46494043740467,2.50237757398546,-0.935178990672116,-0.0736626528438721,-0.274273355574245,-0.00602526451947198,-0.80131843768717,0.915852836595156,0.303920887406526,2.12156778540523,0.270146333728807,2.21692668278588,0.207728412424773,2.34847513180732,-1.93953640562648,-2.66493336789272,-2.25855067222261,-1.61385061898548,-0.656451667074631,-3.90909343258871,-1.21383487132675,0.0930105652911722,-1.59539742562915,0.946286185706569,-0.795970786875417,2.04722815279078,-0.381044722708676,0.502198673086069,0.0483273308777495,0.893262382201263,-1.69352800129352,1.15533452810893,0.0191305083705153,0.680188291494299,1.27742509003222,2.43133347953092,1.64253560039519,2.5838370033724
GATA6,-0.344637445339152,0.239023193776381,-0.507933166739252,-0.167204270018279,-0.889832154239369,2.08782537450047,-2.46926469631121,-2.01706595765073,-2.08389878303468,1.17774747124728,-0.667782201389822,0.0243832122071849,0.791710825727085,1.16507299650897,-0.189156565020353,-0.95066400047641,-0.545042378144915,1.3853670691938,-2.5588703700618,-0.369922902174573,-1.10733165459589,4.11274220693711,1.80660458391578,2.47143675941826,-0.83244850274086,-0.0329263732662439,-0.598714454674824,-1.58689068724865,0.881619446725259,-2.75338969473091,-3.23601176988536,-0.964196977930541,-2.88108040784516,0.208258798563705,-1.12411942935359,3.45357728020575,0.667932620059224,1.2736455708561,2.68796015470213,0.747660797904177,-0.532054546586618,1.57111528190205,-0.861302688506846,-0.390640514807007,-1.30986278982733,3.02542115316345,2.67592142931582,3.07399428560189
GFI1B,-0.450331233838665,-0.260122715587589,-0.772729594266835,0.00192572218150835,-1.32847179134852,1.22243948607075,0.153004629102509,0.513931018233484,-0.15979696906908,1.2867618947918,0.420820386446491,0.846634419256358,-0.0866254674381996,-0.124205761987919,-2.04553514076075,-0.37258351999553,-0.804581269454543,1.38644287555722,-1.68381791148367,-0.198858520327265,-0.487938708643175,2.11407800041638,-1.03787548792989,0.367828798048724,-0.73870391523234,0.495995958631507,-0.660919354006314,-0.402598832515131,0.0390883799908973,-1.5271779751895,-1.00911027323504,0.581513177606015,-1.87596093270357,0.385420459075608,0.507753386650699,2.89296678077601,-0.294768688901276,-0.359751883878641,0.822032413132733,0.786539723725627,-0.500851562189285,0.881219125509408,-0.713823504004099,0.327568750501044,-0.352089569808451,1.22583691993362,0.461016638561789,0.299033789013436
GRHL2,-1.30615763629647,-1.04966754399848,-1.97954212976911,-3.07605219917788,-3.25047704947422,-1.33212254121297,2.00341855726519,2.58479748739647,2.04963273111017,2.31810489420675,2.025660372829,1.30971645946287,-0.611538243705239,-0.803470504563383,-1.34872091010918,-4.17326512065271,-3.00530575890245,-0.67439566064226,1.193807809475,3.37512478143403,3.31814131665148,4.96592207086264,2.03593745583954,3.53815290047533,-3.69459268765014,-1.72454576585469,-1.95456889612892,-3.91863468108568,-4.08854493394449,-4.65330611289298,0.100173217404073,2.53335004489145,-0.474035541272587,-0.56653102300379,1.00364537920712,4.38176063096642,-1.50419784404257,-0.663053962945304,1.80596408874189,-1.7778503744092,-2.61557366620966,-1.89449004562229,1.64666223418999,2.90989087574793,2.42568049994633,4.86394291035544,3.12417438686977,3.15290869535432
HBP1,-1.02358638359838,-1.34783743835317,-0.381747751222248,-0.859323607305039,-0.133130452616689,-1.65435379545784,1.72145440632453,0.33195633473789,1.54709195143941,-0.04859567757141,0.168256696937937,0.40653039262184,-2.22110732358896,-2.20061249189404,-1.34086367171803,1.54209087739619,-0.787096180793502,-2.59636471727301,-0.0969689916049304,-0.978310633010191,-0.184348297185405,-1.59465789233593,-0.520427814894996,-1.700969794789,-0.318498305175113,1.28548133813909,-0.904606613299665,0.449445462906624,0.302801551220528,4.853386065297,2.65555587825178,1.34321399582118,2.53573793426032,0.640415493591408,1.44212629953763,-1.19544782454122,-1.97240579186874,-2.18086083469509,-2.61279627030729,-0.443650521875713,0.723553220749022,-0.928153809503061,0.0095892387107377,0.420690471404373,0.94420840515279,-1.45410860225219,-1.96239973652373,-2.36099325651406
HIF1A,-0.00975289415105604,1.55011656479493,-0.216654617239362,0.821442045859917,0.5504715169712,-0.0561630784641304,2.60069091621571,2.00206098596138,3.06984071496436,1.85379869581089,3.31785663694171,1.5120462932449,-2.4917921607756,-1.23884705383862,-0.681054519067271,-2.36839187465693,-2.09868688485884,-1.64077428070406,2.18604776374717,1.32907064782255,1.27636580861108,0.839116015730879,0.540037426660591,0.178187051641549,-2.08516747302569,-3.19081056987831,-0.951496794800572,-2.00022412384442,-1.18727666027651,-0.44552026485582,2.88389714188009,1.82861563069293,3.87683657664873,2.25565106920998,2.19303599003331,-0.114793348717308,-3.10149336067448,-2.65028421235433,-1.47768348788656,-4.13995685200509,-2.49592819492637,-1.68247186631771,-0.387381045116653,0.771609606215061,-0.565132988374482,0.38372077224044,-1.98655690771337,-0.534377007015913
HMBOX1,-0.48513344117767,-1.5290450996636,-0.596097909148748,-2.29333777681278,-1.08185079354338,-2.05349822993843,1.47928492344936,0.562864503064626,1.55938326119205,-0.864729061201644,1.15797247326854,0.00421010295590998,-0.534859377749775,-1.56991893229236,-0.494982851224635,-0.152564206552313,-0.755396584097468,-2.58870032559143,1.34561806893549,-0.526787706894893,0.590962913825473,-2.16365757930718,0.131569147974329,-1.7404924881672,1.25470205886278,0.507947536144787,-0.307610301003356,-0.0248202643207503,-0.607203457213335,4.13514769581208,1.95279150720401,-0.674628112638724,3.74358340049821,0.866342022170452,1.66661731709645,-1.63202063246462,-0.856731934145228,-0.461775420136351,-0.990024244788303,-2.17637180263672,-0.0413146430307843,-0.539382822713106,1.32250160547543,0.758021105948192,1.15017415469191,-1.09487258262512,-0.366487009874609,-0.756314465669665
HNF1A,-1.26421798363746,-0.577334826457163,-0.116452127562235,-1.02805430489667,-2.58483026455751,-0.66748811858913,1.49211141872374,0.27701920929613,-0.318798811931764,0.515225416133908,1.2121155317572,0.481230592466633,1.29947749221735,-0.223080621762193,-1.22000161050021,-1.57262193662286,-0.420758615175105,-0.0163038314423028,1.26987945780146,1.24868171187321,0.945238343742971,-1.69493164624389,0.0249770687042242,2.22976581540815,-1.70682516821595,-1.16936969963208,-2.12774816607584,-0.266417740053617,-1.41267714527715,-1.33207657191456,-0.22935049921642,2.34041260588679,1.28208275807531,0.979115970376027,0.421975032969809,1.33323423497135,0.450592716343227,0.480267100674859,-1.57655521453076,1.22980991280752,0.904471305312175,-0.310937236171918,2.13090995745144,0.354900839690732,1.1240441447341,-0.0783002292049067,0.918698504249324,0.0173078876087828
HNF1B,-1.781987948265,-0.336841653425899,-0.0395491767498815,-1.12062705357977,-1.47929226557392,0.558639027813542,-0.259725762295076,1.30542242766614,0.363610032750436,0.257023850704693,0.481956542941257,1.28888004871603,-1.79990617487041,-0.129325224616725,-1.06034592631122,-2.12868885431434,-2.12332480280961,0.686258948398763,1.87154589234148,1.5183207428653,0.640401374189067,0.844149413600412,0.918363438356716,0.729534482005874,-1.76710885322279,-0.202968878635402,0.0474147128645029,-1.02272090645845,-2.09584488416966,-1.67303889470565,0.133857480390848,0.801601602701495,0.00370777355255714,1.69243800400551,1.33269393939831,0.562953361308851,-0.836564502556081,-0.0317702054376384,-0.701570128595181,0.347893644646114,-0.449234206129006,-0.125578348808943,-0.0809666841352384,1.22635550351442,0.655478444173324,1.24279345590835,1.64330208294184,1.49467337911799
HNF4A,-2.20743432611167,-0.213154852599336,-0.369064763787084,-0.858522690918104,-0.632358080526404,0.369271157297061,0.767859003738543,0.0416748654677506,0.786375443854113,-0.772546695069226,-0.36267505033827,-1.243560213314,-0.868413391965219,-0.7555177149717,0.327752796441309,1.81234012329644,0.66580689310473,0.688973806353237,-0.0226706835984655,0.236247046610302,0.237311073140717,-0.258297976719267,-0.0630143532312682,0.455558256644754,-0.845076256871593,-2.13333945386055,-3.01644543058144,-0.955460223400737,-0.253240563300952,-0.226621005915177,0.813448800805819,1.26743189670188,0.419802967691343,-1.60086395928732,-1.03174346200608,0.533087702521864,-1.4026615809237,-0.526361396195576,-0.103823937520676,0.489126155735688,1.01233187834573,2.08850717526798,1.57254487526699,0.556041373499041,0.790591157957314,-0.582140747585364,0.697350727525477,-0.394683622410714
HNF4G,-0.676822869461817,-1.51792110483193,-2.56920474777334,-0.421095087122868,-1.58942896780833,1.356240475108,1.87559761707849,1.8328338511656,1.44417423431366,-0.740067124628555,-1.53213441014365,-1.38148235634973,-0.931220604665633,-1.4058104082185,-1.8311982322261,0.144265856441045,-0.874202009653059,1.14229680145787,-0.496681367085773,0.905526433312804,0.517625760037438,1.8511038065603,-1.2232546044726,-0.852429998931618,-1.06527177480159,-1.20317875174768,-1.16782906578918,-1.41739491792113,-1.75312192629585,-1.23255136205172,2.57363222177855,1.11113648955478,0.598346979397359,-2.5073643959991,-1.16549258221351,0.62908246018836,0.10064099367355,0.886935846690615,1.31458443969463,0.998241421107105,-0.485486031466167,1.41123950468995,0.592223214506942,0.884449824961361,1.03987257935149,2.14177117517317,1.33335387724126,0.505126729545858
HOXB13,-0.940240688289692,0.734925182094373,-1.05825696491207,1.21989263137332,-1.11983454456351,-0.14473855252067,0.43335709573869,2.28212699663072,-0.125898140391756,-0.861568451101256,-1.08126336337988,-0.239346773586514,0.972870223178072,-0.551670239568261,-0.849565477930564,-1.13103162783429,-0.491809747976854,0.994309675297623,-1.16583675575708,0.999234632272463,0.292774525695082,1.28161424437589,-1.3851221659051,0.171789161282516,-1.30776910057685,1.57231562224944,0.313307502770342,0.349690122090216,-0.36464357209681,-3.75301324628816,-0.71728525638989,1.67882488017171,-0.663723516950727,-2.3636061549262,-3.39662216436357,2.33426491982569,1.05697219523632,2.73743136661276,1.7359896582002,2.37556707558813,0.426857756587301,1.43793861945968,0.325184203086474,0.750516243683183,1.59025872009733,-0.128548041575944,1.30957509055093,-0.421228238229265
IKZF1,0.137555850821284,1.59391813526542,0.863697117458638,0.554266297789393,1.23087451129067,1.33287096582086,0.774837192427963,1.46915425742415,-0.244951591089869,-0.187613714615656,-0.210219489878135,0.830543224065007,0.389374802515379,1.24246085184896,0.096955912436884,-1.31077665052753,-0.530352240392135,0.297673348336511,-0.544545920711219,1.62981153933483,1.50520399076873,1.9880657419202,-0.974906281823803,-0.249840652378999,-1.27158660403322,0.544723467615283,1.59993835889303,-1.68308062660918,-1.59221325569681,-2.85791618030484,-0.487634688884376,1.93966962482206,-0.701394560598417,0.435893065278301,0.0303543744453642,1.63528162875608,-1.11520465424437,-0.111541803606747,0.0441480721837582,0.406401610329308,-2.13208548192147,-1.01738986896534,0.124405743037127,1.08582258319103,0.621722191694449,-1.36053198344354,-0.354798424211198,-0.657941330376331
IRF1,3.41871545076216,2.9075281949623,3.92925647310486,3.2136449150172,3.30095542702455,3.17533815993553,0.800925579949992,-0.00660204334589931,-1.13443236944601,2.72295624945279,3.02319463642424,2.83330032606902,1.71290914482245,2.04225782027246,3.02774825055307,2.74282697273774,1.72240277729927,2.42187937773391,0.143681613009119,-0.244380514628935,-0.155993871446309,1.47587300395113,3.23578083239207,3.45284517547014,-2.80301637832267,-2.43963228358047,-1.09730559599661,-2.13757424556306,1.12558327235551,0.534246307570612,-0.910819353001624,-2.39429853247572,-2.46313868093386,-1.29699834900899,-2.34482924960232,-1.42085529954686,-4.95824985808231,-4.25776333877369,-3.5367196471165,-2.02421919642067,-2.8197567557322,-1.74220503143972,-3.06922832345343,-3.97732327646869,-3.05418217853658,-0.6981741442999,-3.68107449992562,-3.38095849455944
IRF2,3.46566186707101,4.3072659810234,3.74997263030497,7.00993585956053,6.69316445295237,6.16615371664381,0.232426365396816,-0.218613507665554,-1.12276774949225,2.71572784242557,0.848479089058523,1.53597972660321,3.29629358357369,2.61995094066973,2.38298775966871,3.14431182862181,4.31380892921088,5.38036156646683,-0.793589582929953,0.60469534229706,-1.36945374224771,2.77482019939718,3.81291855259151,2.65411860238706,-2.18700823838471,-2.04680506424123,-0.97720007388734,-0.245438481786858,3.09093391802299,-2.10751618745747,-2.68661244929439,-3.18538465412937,-3.71744797986392,-3.74113984372351,-4.22122637489075,-1.83581552560027,-4.15412124798192,-3.31713194952297,-3.23576094069238,-0.751988372836312,-2.01492425069487,-0.717723563280122,-5.34789752686491,-5.13909436700337,-4.87156869113469,-4.29502517808981,-4.97890839819341,-6.35732352523108
IRF3,0.120244974868042,-1.03967991025122,-3.63234842005053,-0.604418127420849,1.15823546385128,-1.47332235912109,0.19742126790341,-0.794128048182367,-0.401756824550089,-1.48925648041539,-3.22170364700499,-2.61039320365928,-2.57670101521972,-1.84003643855837,0.179228810681465,5.30013701411812,3.02968130026626,1.58932071885774,0.988919702184284,-1.38677252421916,0.909583777411113,1.81985699389487,0.00917224505774571,-0.721081989830513,-1.48664291047961,-1.88312697052438,-4.07529509900386,-0.263428279606505,0.239612779228893,7.51328853750733,1.01187149300591,-1.93710525984361,0.545022950767525,-4.86637820093981,-1.80813263014742,-2.89950331059437,-1.53917916035185,-2.55369720660857,0.336298441967885,-0.846794169130614,2.1735497257102,2.81446322482365,-1.1033214259358,0.598353591482824,-1.03293595991187,2.64101482087862,0.433197248476812,0.0305547097612141
IRF4,1.61826420672139,1.02886309752269,0.220689548309346,2.35301348077685,1.17086136720497,2.21405817988214,-0.589875772114661,1.28432901776826,-0.864893875904317,1.0959276445552,0.626609171609218,1.9972382897849,0.563646293046852,-0.443717749961391,0.103267693110444,-0.376932712873365,1.17389800518794,2.98192105503212,-0.724954725734643,1.75133187790216,2.18899494993494,2.65468318432864,1.2482544280529,1.95974926285647,-2.25686512719775,-1.13739673055341,-0.723636817433085,-1.0162831835916,0.524931557083003,-4.00055326551867,-2.37396832835926,0.132955143093341,-2.84631340657193,-1.15308693927723,-2.87348822071531,2.15613781467018,-1.95960608095175,-0.656055322706451,-1.58886305489198,1.33959012627652,-2.56405290702634,-1.09788675458942,0.629243810629482,-0.34037707138983,-0.338357864957159,0.518145537535862,-0.833130130962882,-1.16499407394536
JUN,0.400185520926094,1.59085329075227,1.25819128411048,-1.62626157732275,-2.11782686739748,-1.22429469264294,3.75946070224653,3.81810672423691,2.54558627827884,2.80026086739999,4.33068187008741,2.71313828819459,-1.98527935375726,-1.28340098302195,0.00528986237951978,-2.84756238731554,-3.95139744089926,-3.26274299143162,3.89180667733398,2.92125384014186,2.44973787764065,1.68808169868453,0.658816201828041,3.01021221401615,-3.07462715434978,-2.71960759818032,-1.39674379813603,-3.98526046578247,-3.21916320407,-1.3798903919275,3.1803922226289,2.86542642213152,4.4773614644194,2.5669767157727,2.64000734586339,2.43832070076004,-2.27395974150883,-4.39470980300415,-2.14874995971044,-3.09960578406385,-3.81734357923571,-3.9373459261203,0.724328950765084,0.484983446171358,1.08428734337015,-1.9751863332533,-2.16077062235329,-0.282264719578963
JUNB,0.954575306101115,2.03483414661073,0.74935538193727,-0.16975159881947,-1.39235177219612,-1.23147741657677,-0.207070741462898,0.4884124681518,0.291902943809609,0.900874764338079,0.862120171887136,0.495310335906734,0.674672347021349,1.4797525179455,0.349208999811109,-2.87448744948398,-1.57325493322326,-0.940889625516539,1.78205003897564,2.63572185349753,1.9016338073764,3.30405365689209,0.560479036792596,1.49735055009673,-0.734805045898432,0.102514681220952,1.10619710313738,-2.24273124008088,-2.59586666341986,-4.13330152014906,-0.183454148805438,0.432330919235082,-0.491801349612207,-0.707760997866087,0.890784465057335,2.55322483706494,-0.589042394929253,0.306133479588113,1.21770436607718,-2.33901154665729,-1.46438590661198,-1.2889935773086,0.341121814863424,1.29297113973394,1.30218158185665,2.36079272160838,2.05233146054991,1.77344062841246
KLF1,-2.10703957326826,-2.22751446897854,-3.03246191184102,-2.02293835370768,-2.72606375449095,-0.603920220410399,1.20270227503962,0.915985598770276,1.63950828594353,1.3081843724173,-0.109393326321576,-0.543913050336003,-3.20115792246958,-3.11647143379663,-1.94904001698093,-0.613437316931405,-2.04009689637008,-1.14822439741941,2.4358176164871,1.99755616917068,3.5821404604562,3.43265023789113,0.55756472466752,1.60148397668753,-2.33837112570569,-1.1924308497076,-2.96699765637018,-2.46451819758914,-2.24788702217085,1.31853067708691,-0.0105480043348418,0.42633143710237,0.373055993335101,-0.861147301993661,-0.404525121021729,0.699176715837211,0.759287980314852,-1.48257280665691,-0.967102812059332,-1.40951742027431,-1.44713429107602,-0.171761024406844,1.35437861479232,3.08732668077317,2.26593339802538,4.99662291417343,2.48522278521586,3.86663239631572
KLF13,0.756376925462499,0.69604368228765,2.14665997887493,0.957348419772883,1.28527962621638,1.96229755428528,-0.517366854773187,-1.03746708794985,-0.590422620435848,-1.08424076830824,0.61118536783214,0.95312460263972,1.80126151300616,0.740638411971842,1.02773737940638,0.407102557298443,1.38522754774196,1.5309976135271,-0.53304795667083,-1.41782598048726,-1.53622135788222,-2.39678605607437,1.24213401490594,1.61395986673393,0.578292526539208,-0.00561607752216595,2.24951288959242,1.93391560515667,3.19681672959945,-1.37173087721989,-1.43602822898413,-1.16349859844323,-0.927057150879468,0.324663931777197,-1.46648567540194,-1.96782359813312,0.102423398113981,0.48495514292705,0.108195731020022,2.00902212791588,0.0826044450221932,0.584843600588419,-1.16067268596061,-2.74617085318964,-1.75731788504468,-2.7534532226126,-1.37199341405731,-0.739330682402416
KLF5,-2.34634225631795,-1.97635012161708,-3.93757843855104,-5.74653142545217,-5.46222276240608,-3.40510673513731,3.44917840608828,4.39233162458142,4.18569048071856,2.49736639682964,0.549906006755511,1.52694677379705,-4.13565717059023,-3.21190179724003,-0.76326800807197,-2.22065908088431,-5.2089125465835,-3.06466185756856,3.84464873264253,3.07034862024772,5.08433944140979,4.65850157711386,0.367567343606793,1.77244144379901,-3.2222253665711,-1.73233931043263,-3.58490031498652,-7.06140603501049,-5.93471635790161,1.31601733441209,3.50848336908169,2.46510495034061,3.57505915118392,-0.0372187501514855,2.03241405713574,1.85293439341233,-1.80559404119123,-2.79037937712791,-0.131437218339555,-5.09146880494969,-3.1094473650525,-1.87632491032217,3.43612598815486,5.93059320665092,4.9431631937383,5.28844999914273,3.19476925378957,3.2209324743536
KLF6,-1.27916652292093,-0.533213196237217,-0.454559935879134,-2.22888545710214,-2.43800274510116,-1.81126868060384,2.76263919845174,3.11679074193947,2.98906494945639,2.44509603072038,1.75866527587836,1.85853112423074,-1.35819439557506,-0.747095305203333,-0.684335976901102,-3.17885682942729,-3.02264651778282,-2.19790164817537,3.51021043258043,4.0134422778937,4.4554704252853,4.06324575988378,2.36388091153089,2.31744430765843,-2.4777574226133,-1.96224279696631,-1.90667649555678,-3.80604513381494,-3.38931037543469,-2.34043595227404,1.56917660749978,2.2448085618361,2.14382262599157,0.910228306677298,1.58190126393335,2.82342886983559,-3.0754884470418,-2.86283607954132,-2.09900862937399,-3.72862178340161,-3.32524124197037,-3.27026086212157,1.31512178462135,3.54630479681613,2.59720940290843,1.57498225768361,1.81715343173442,0.795264695056297
KLF9,-1.55637348762958,-1.40177998912379,-3.72454549603855,-0.539956018158514,-2.35226820926485,-0.234419190936585,-0.130659096687563,0.91581220793823,-1.06565302330381,0.688956501430607,-1.71932349472461,-1.4827056908134,-2.33599090012012,-1.68034065380842,-1.06512364055753,-0.534831939996459,-2.19420193345511,0.493342437257005,0.556357218672331,2.32996947950872,2.02099470979375,4.42349703315456,-2.50311456022664,-0.177130785719635,-2.25292056353261,0.741244313485074,-2.83547169854817,-2.57012402364561,-2.93614943962065,0.75796315103627,-0.532658614799917,0.448897854191383,-1.35946829734741,-0.882164872511558,0.107599069561308,2.80012922586937,-0.157303665949211,-0.26651682802611,1.97179414608638,-0.228031000037302,0.00595418540390043,1.66573479964484,1.45016202710257,3.82009326138869,3.03657972930265,4.21551251982016,1.25664455085145,1.40137517478865
KMT2A,0.5087696998392,1.72457714431265,0.489601140775075,4.32000077419473,0.890596214153021,5.13920143138082,-3.55608086031277,-0.0327156841731171,-4.23635932066944,-0.615088268457674,-3.45923823010467,-0.700352950103826,2.06955469936847,2.55522982404111,-0.899973672146777,-1.9897985118538,0.833908450399009,4.81389467542174,-3.85630766556116,2.30738586643668,-0.966823417955118,4.13017260604065,-1.08156869763036,2.47042100426803,-0.333668660571571,3.50059342472313,2.03267333029678,1.99987717729327,1.88760024585334,-6.93451493453512,-5.4299214386275,0.000366994896149743,-6.75767873313044,-2.58868870698788,-5.91247849114562,4.48462801204748,1.70882726294513,5.05428005234836,2.96332242692024,4.78748744003293,-0.512039215158677,2.08649565239005,-2.90012366999025,-1.50501816641993,-1.84588938925349,1.65999101030955,1.41096629184914,1.26535037717087
